cp_major	char_major	count_major	cp_minor	char_minor	count_minor	ratio_major_over_minor	types
U+522E	刮	14548	U+98B3	颳	37	393.189	kSimplifiedVariant,kTraditionalVariant
U+96A4	隤	3573	U+58A4	墤	37	96.568	kSemanticVariant
U+8309	茉	1229	U+82FF	苿	37	33.216	kZVariant
U+7C0B	簋	11121	U+23A98	𣪘	36	308.917	kSemanticVariant
U+8431	萱	6983	U+8432	萲	36	193.972	kSemanticVariant
U+5006	倆	3214	U+4FE9	俩	36	89.278	kSimplifiedVariant,kTraditionalVariant
U+63F6	揶	795	U+6353	捓	36	22.083	kSemanticVariant
U+8C47	豇	402	U+4736	䜶	36	11.167	kSemanticVariant
U+5AD5	嫕	297	U+5ADB	嫛	36	8.250	kSemanticVariant
U+6A71	橱	74	U+6AE5	櫥	36	2.056	kSimplifiedVariant,kTraditionalVariant
U+58EC	壬	122634	U+2123C	𡈼	35	3503.829	kSpoofingVariant
U+6EEF	滯	116550	U+6EDE	滞	35	3330.000	kSimplifiedVariant,kTraditionalVariant
U+7A81	突	75492	U+2592E	𥤮	35	2156.914	kSpoofingVariant
U+85CD	藍	62787	U+84DD	蓝	35	1793.914	kSimplifiedVariant,kTraditionalVariant
U+543B	吻	8708	U+80B3	肳	35	248.800	kSemanticVariant
U+62C7	拇	4994	U+27FF9	𧿹	35	142.686	kSemanticVariant
U+7AB6	窶	3718	U+7AAD	窭	35	106.229	kSimplifiedVariant,kTraditionalVariant
U+6723	朣	298	U+81A7	膧	35	8.514	kSpoofingVariant
U+7D30	細	409187	U+7EC6	细	34	12034.912	kSimplifiedVariant,kTraditionalVariant
U+7D04	約	289226	U+7EA6	约	34	8506.647	kSimplifiedVariant,kTraditionalVariant
U+7D76	絶	275978	U+7EDD	绝	34	8117.000	kSimplifiedVariant,kTraditionalVariant
U+7D55	絕	146534	U+7EDD	绝	34	4309.824	kSimplifiedVariant,kTraditionalVariant
U+87C4	蟄	14869	U+86F0	蛰	34	437.324	kSimplifiedVariant,kTraditionalVariant
U+82D5	苕	10863	U+4492	䒒	34	319.500	kSemanticVariant
U+96BC	隼	6555	U+9DBD	鶽	34	192.794	kSemanticVariant
U+7C23	簣	3111	U+7C44	籄	34	91.500	kSemanticVariant
U+7A0A	稊	2145	U+413A	䄺	34	63.088	kSemanticVariant
U+8562	蕢	1935	U+7C44	籄	34	56.912	kSemanticVariant
U+54B7	咷	1931	U+5555	啕	34	56.794	kSemanticVariant
U+69EE	槮	473	U+692E	椮	34	13.912	kSimplifiedVariant,kTraditionalVariant
U+5113	儓	299	U+67B1	枱	34	8.794	kSemanticVariant
U+6AAF	檯	124	U+67B1	枱	34	3.647	kSemanticVariant
U+4EFB	任	525146	U+4EFC	仼	33	15913.515	kSemanticVariant
U+5E25	帥	147197	U+5E05	帅	33	4460.515	kSimplifiedVariant,kTraditionalVariant
U+9589	閉	129444	U+95ED	闭	33	3922.545	kSimplifiedVariant,kTraditionalVariant
U+5614	嘔	93696	U+616A	慪	33	2839.273	kSpecializedSemanticVariant
U+677F	板	51436	U+95C6	闆	33	1558.667	kSimplifiedVariant,kTraditionalVariant
U+8F42	轂	17809	U+8EF2	軲	33	539.667	kSpecializedSemanticVariant
U+737C	獼	4267	U+7315	猕	33	129.303	kSimplifiedVariant,kTraditionalVariant
U+7613	瘓	3083	U+75EA	痪	33	93.424	kSimplifiedVariant,kTraditionalVariant
U+5C22	尢	2348	U+5C23	尣	33	71.152	kSemanticVariant
U+9F41	齁	1395	U+2A599	𪖙	33	42.273	kSemanticVariant
U+9EF2	黲	406	U+9EEA	黪	33	12.303	kSimplifiedVariant,kTraditionalVariant
U+60E1	惡	615735	U+6076	恶	32	19241.719	kSimplifiedVariant,kTraditionalVariant
U+9806	順	406931	U+987A	顺	32	12716.594	kSimplifiedVariant,kTraditionalVariant
U+52F8	勸	147523	U+529D	劝	32	4610.094	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+546A	呪	64531	U+8A4B	詋	32	2016.594	kSemanticVariant
U+905E	遞	25010	U+9012	递	32	781.562	kSimplifiedVariant,kTraditionalVariant
U+6523	攣	19707	U+631B	挛	32	615.844	kSimplifiedVariant,kTraditionalVariant
U+763B	瘻	6859	U+7618	瘘	32	214.344	kSimplifiedVariant,kTraditionalVariant
U+5641	噁	5459	U+6076	恶	32	170.594	kSimplifiedVariant,kTraditionalVariant
U+763A	瘺	43	U+7618	瘘	32	1.344	kSimplifiedVariant,kTraditionalVariant
U+80A1	股	60175	U+26676	𦙶	31	1941.129	kSemanticVariant
U+6B50	歐	53510	U+6B27	欧	31	1726.129	kSimplifiedVariant,kTraditionalVariant
U+7B8B	箋	42151	U+7B3A	笺	31	1359.710	kSimplifiedVariant,kTraditionalVariant
U+6A0A	樊	34153	U+68E5	棥	31	1101.710	kSemanticVariant
U+856A	蕪	33410	U+829C	芜	31	1077.742	kSimplifiedVariant,kTraditionalVariant
U+779E	瞞	7461	U+7792	瞒	31	240.677	kSimplifiedVariant,kTraditionalVariant
U+671E	朞	7201	U+7A18	稘	31	232.290	kSemanticVariant
U+81E0	臠	4140	U+8114	脔	31	133.548	kSimplifiedVariant,kTraditionalVariant
U+68D1	棑	143	U+7BFA	篺	31	4.613	kSemanticVariant
U+7559	留	354354	U+7544	畄	30	11811.800	kSemanticVariant
U+8CDC	賜	319834	U+8D50	赐	30	10661.133	kSimplifiedVariant,kTraditionalVariant
U+7571	畱	12044	U+7544	畄	30	401.467	kSemanticVariant
U+5DBC	嶼	9430	U+5C7F	屿	30	314.333	kSimplifiedVariant,kTraditionalVariant
U+9798	鞘	1713	U+97D2	韒	30	57.100	kSemanticVariant
U+5E21	帡	1056	U+5E32	帲	30	35.200	kZVariant
U+5642	噂	644	U+8B50	譐	30	21.467	kSemanticVariant
U+6F5D	潝	366	U+3D14	㴔	30	12.200	kSemanticVariant
U+6454	摔	144	U+7529	甩	30	4.800	kSpecializedSemanticVariant
U+8166	腦	55946	U+8111	脑	29	1929.172	kSimplifiedVariant,kTraditionalVariant
U+958F	閏	47115	U+95F0	闰	29	1624.655	kSimplifiedVariant,kTraditionalVariant
U+71FC	燼	9609	U+70EC	烬	29	331.345	kSimplifiedVariant,kTraditionalVariant
U+8431	萱	6983	U+857F	蕿	29	240.793	kSemanticVariant
U+9F66	齦	5711	U+5543	啃	29	196.931	kSemanticVariant
U+77A5	瞥	5417	U+82E4	苤	29	186.793	kSemanticVariant
U+77B6	瞶	2273	U+7786	瞆	29	78.379	kSimplifiedVariant,kTraditionalVariant
U+86BA	蚺	1246	U+86A6	蚦	29	42.966	kSemanticVariant
U+79C8	秈	733	U+7C7C	籼	29	25.276	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9203	鈃	542	U+9292	銒	29	18.690	kSemanticVariant
U+699D	榝	317	U+6A27	樧	29	10.931	kZVariant
U+7121	無	5603422	U+6A46	橆	28	200122.214	kSemanticVariant
U+5FC3	心	2704704	U+5FC4	忄	28	96596.571	kSemanticVariant
U+8271	艱	61544	U+8270	艰	28	2198.000	kSimplifiedVariant,kTraditionalVariant
U+8E10	踐	50250	U+8DF5	践	28	1794.643	kSimplifiedVariant,kTraditionalVariant
U+7587	疇	36549	U+7574	畴	28	1305.321	kSimplifiedVariant,kTraditionalVariant
U+52F5	勵	35153	U+52B1	励	28	1255.464	kSimplifiedVariant,kTraditionalVariant
U+75FC	痼	7206	U+3F7D	㽽	28	257.357	kSemanticVariant
U+7E2F	縯	5058	U+4325	䌥	28	180.643	kSemanticVariant
U+69CA	槊	3496	U+9399	鎙	28	124.857	kSemanticVariant
U+8E62	蹢	1237	U+8C74	豴	28	44.179	kSemanticVariant
U+93FD	鏽	846	U+93E5	鏥	28	30.214	kSemanticVariant
U+7899	碙	678	U+2543B	𥐻	28	24.214	kSimplifiedVariant,kTraditionalVariant
U+92B9	銹	215	U+93E5	鏥	28	7.679	kSemanticVariant
U+78E0	磠	164	U+7875	硵	28	5.857	kSimplifiedVariant,kTraditionalVariant
U+6EED	滭	126	U+34D6	㓖	28	4.500	kSpoofingVariant
U+4F00	伀	79	U+5F78	彸	28	2.821	kSemanticVariant
U+4D51	䵑	64	U+4D52	䵒	28	2.286	kSemanticVariant
U+79CB	秋	710121	U+9F9D	龝	27	26300.778	kSemanticVariant
U+8208	興	600006	U+5174	兴	27	22222.444	kSimplifiedVariant,kTraditionalVariant
U+64C7	擇	127180	U+62E9	择	27	4710.370	kSimplifiedVariant,kTraditionalVariant
U+7DA0	綠	64223	U+6C2F	氯	27	2378.630	kSemanticVariant
U+8E8D	躍	43834	U+8DC3	跃	27	1623.481	kSimplifiedVariant,kTraditionalVariant
U+8AE7	諧	25438	U+9FA4	龤	27	942.148	kSemanticVariant
U+811B	脛	16511	U+80EB	胫	27	611.519	kSimplifiedVariant,kTraditionalVariant
U+6AA3	檣	6051	U+6A2F	樯	27	224.111	kSimplifiedVariant,kTraditionalVariant
U+9661	陡	5194	U+9627	阧	27	192.370	kSemanticVariant
U+56B2	嚲	2008	U+4EB8	亸	27	74.370	kSimplifiedVariant,kTraditionalVariant
U+813A	脺	55	U+81B5	膵	27	2.037	kSemanticVariant
U+79CB	秋	710121	U+418B	䆋	26	27312.346	kSemanticVariant
U+6182	憂	256212	U+5FE7	忧	26	9854.308	kSimplifiedVariant,kTraditionalVariant
U+7DAD	維	168500	U+7EF4	维	26	6480.769	kSimplifiedVariant,kTraditionalVariant
U+6DFA	淺	109445	U+6D45	浅	26	4209.423	kSimplifiedVariant,kTraditionalVariant
U+5354	協	63565	U+65EA	旪	26	2444.808	kSemanticVariant
U+9015	逕	42475	U+8FF3	迳	26	1633.654	kSimplifiedVariant,kTraditionalVariant
U+58D8	壘	34118	U+5792	垒	26	1312.231	kSimplifiedVariant,kTraditionalVariant
U+9081	邁	33403	U+8FC8	迈	26	1284.731	kSimplifiedVariant,kTraditionalVariant
U+88D2	裒	8930	U+9D04	鴄	26	343.462	kSpecializedSemanticVariant
U+5075	偵	4162	U+9049	遉	26	160.077	kSemanticVariant
U+8A15	訕	3937	U+8D78	赸	26	151.423	kSemanticVariant
U+7F96	羖	2324	U+26369	𦍩	26	89.385	kSemanticVariant
U+9A19	騙	1447	U+9A17	騗	26	55.654	kSemanticVariant
U+55C9	嗉	487	U+8186	膆	26	18.731	kSemanticVariant
U+668B	暋	215	U+6543	敃	26	8.269	kSemanticVariant
U+4977	䥷	173	U+350D	㔍	26	6.654	kSemanticVariant
U+2D268	𭉨	158	U+20FD8	𠿘	26	6.077	kSimplifiedVariant,kTraditionalVariant
U+9F9D	龝	27	U+418B	䆋	26	1.038	kSpoofingVariant
U+7DE3	緣	541245	U+7F18	缘	25	21649.800	kSimplifiedVariant,kTraditionalVariant
U+8A08	計	357311	U+8BA1	计	25	14292.440	kSimplifiedVariant,kTraditionalVariant
U+8A2D	設	337729	U+8BBE	设	25	13509.160	kSimplifiedVariant,kTraditionalVariant
U+93AE	鎮	228687	U+9547	镇	25	9147.480	kSimplifiedVariant,kTraditionalVariant
U+6A4B	橋	156452	U+6865	桥	25	6258.080	kSimplifiedVariant,kTraditionalVariant
U+7DDA	線	57469	U+7F10	缐	25	2298.760	kSimplifiedVariant,kTraditionalVariant
U+95CA	闊	34000	U+9614	阔	25	1360.000	kSimplifiedVariant,kTraditionalVariant
U+994C	饌	27692	U+4275	䉵	25	1107.680	kSemanticVariant
U+7422	琢	14165	U+24968	𤥨	25	566.600	kSpoofingVariant
U+97A6	鞦	2175	U+97A7	鞧	25	87.000	kSemanticVariant
U+80F3	胳	1135	U+29A18	𩨘	25	45.400	kSemanticVariant
U+8090	肐	123	U+29A18	𩨘	25	4.920	kSemanticVariant
U+7C51	籑	93	U+4275	䉵	25	3.720	kSemanticVariant
U+9808	須	496028	U+987B	须	24	20667.833	kSimplifiedVariant,kTraditionalVariant
U+8B1D	謝	251667	U+8C22	谢	24	10486.125	kSimplifiedVariant,kTraditionalVariant
U+6E9D	溝	63167	U+6C9F	沟	24	2631.958	kSimplifiedVariant,kTraditionalVariant
U+7DDA	線	57469	U+7EBF	线	24	2394.542	kSimplifiedVariant,kTraditionalVariant
U+9452	鑒	55927	U+9274	鉴	24	2330.292	kSimplifiedVariant,kTraditionalVariant
U+921E	鈞	33975	U+9281	銁	24	1415.625	kSemanticVariant
U+9B1A	鬚	31117	U+987B	须	24	1296.542	kSimplifiedVariant,kTraditionalVariant
U+6B83	殃	19642	U+4103	䄃	24	818.417	kSemanticVariant
U+792A	礪	14079	U+783A	砺	24	586.625	kSimplifiedVariant,kTraditionalVariant
U+7DAB	綫	5593	U+7EBF	线	24	233.042	kSimplifiedVariant,kTraditionalVariant
U+736E	獮	2913	U+72DD	狝	24	121.375	kSimplifiedVariant,kTraditionalVariant
U+64FB	擻	2053	U+64DE	擞	24	85.542	kSimplifiedVariant,kTraditionalVariant
U+895C	襜	2017	U+895D	襝	24	84.042	kSemanticVariant
U+58C8	壈	853	U+21484	𡒄	24	35.542	kSimplifiedVariant,kTraditionalVariant
U+8707	蜇	715	U+272CD	𧋍	24	29.792	kSemanticVariant
U+9BE7	鯧	91	U+4C7D	䱽	24	3.792	kSemanticVariant
U+66F8	書	2142329	U+4E66	书	23	93144.739	kSimplifiedVariant,kTraditionalVariant
U+990A	養	423186	U+517B	养	23	18399.391	kSimplifiedVariant,kTraditionalVariant
U+7D05	紅	279092	U+7EA2	红	23	12134.435	kSimplifiedVariant,kTraditionalVariant
U+6230	戰	275723	U+6218	战	23	11987.957	kSimplifiedVariant,kTraditionalVariant
U+7E7C	繼	205960	U+7EE7	继	23	8954.783	kSimplifiedVariant,kTraditionalVariant
U+937E	鍾	131053	U+953A	锺	23	5697.957	kSimplifiedVariant,kTraditionalVariant
U+8B7D	譽	56024	U+8A89	誉	23	2435.826	kSimplifiedVariant,kTraditionalVariant
U+95A8	閨	19188	U+95FA	闺	23	834.261	kSimplifiedVariant,kTraditionalVariant
U+79E3	秣	8253	U+2578A	𥞊	23	358.826	kSpoofingVariant
U+97AB	鞫	7598	U+8ACA	諊	23	330.348	kSemanticVariant
U+6519	攙	3343	U+6400	搀	23	145.348	kSimplifiedVariant,kTraditionalVariant
U+67BA	枺	26	U+3B51	㭑	23	1.130	kSpoofingVariant
U+9078	選	189160	U+9009	选	22	8598.182	kSimplifiedVariant,kTraditionalVariant
U+61F7	懷	179204	U+600C	怌	22	8145.636	kSemanticVariant
U+96DE	雞	134358	U+9CEE	鳮	22	6107.182	kSemanticVariant
U+819A	膚	68219	U+80A4	肤	22	3100.864	kSimplifiedVariant,kTraditionalVariant
U+6F01	漁	62113	U+6E14	渔	22	2823.318	kSimplifiedVariant,kTraditionalVariant
U+5606	嘆	53286	U+53F9	叹	22	2422.091	kSimplifiedVariant,kTraditionalVariant
U+7E37	縷	27936	U+7F15	缕	22	1269.818	kSimplifiedVariant,kTraditionalVariant
U+9DC4	鷄	26244	U+9CEE	鳮	22	1192.909	kSemanticVariant
U+92B3	銳	25003	U+9510	锐	22	1136.500	kSimplifiedVariant,kTraditionalVariant
U+92ED	鋭	18173	U+9510	锐	22	826.045	kSimplifiedVariant,kTraditionalVariant
U+5EF3	廳	8780	U+5385	厅	22	399.091	kSimplifiedVariant,kTraditionalVariant
U+893B	褻	2686	U+4EB5	亵	22	122.091	kSimplifiedVariant,kTraditionalVariant
U+9631	阱	1482	U+6C6B	汫	22	67.364	kSpecializedSemanticVariant
U+5D81	嶁	1027	U+5D5D	嵝	22	46.682	kSimplifiedVariant,kTraditionalVariant
U+55A8	喨	299	U+54F4	哴	22	13.591	kSemanticVariant
U+5713	圓	284628	U+5706	圆	21	13553.714	kSimplifiedVariant,kTraditionalVariant
U+6575	敵	151086	U+654C	敌	21	7194.571	kSimplifiedVariant,kTraditionalVariant
U+6F64	潤	121513	U+6DA6	润	21	5786.333	kSimplifiedVariant,kTraditionalVariant
U+7D19	紙	102146	U+7EB8	纸	21	4864.095	kSimplifiedVariant,kTraditionalVariant
U+95E1	闡	30322	U+9610	阐	21	1443.905	kSimplifiedVariant,kTraditionalVariant
U+81A9	膩	22431	U+817B	腻	21	1068.143	kSimplifiedVariant,kTraditionalVariant
U+95CC	闌	19864	U+9611	阑	21	945.905	kSimplifiedVariant,kTraditionalVariant
U+7E6D	繭	12168	U+8327	茧	21	579.429	kSimplifiedVariant,kTraditionalVariant
U+50AD	傭	7596	U+4F63	佣	21	361.714	kSimplifiedVariant,kTraditionalVariant
U+78E3	磣	633	U+789C	碜	21	30.143	kSimplifiedVariant,kTraditionalVariant
U+8947	襇	61	U+8949	襉	21	2.905	kSemanticVariant
U+8655	處	1260165	U+5904	处	20	63008.250	kSimplifiedVariant,kTraditionalVariant
U+6B78	歸	1092019	U+5F52	归	20	54600.950	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+9BAE	鮮	101328	U+9C9C	鲜	20	5066.400	kSimplifiedVariant,kTraditionalVariant
U+7E1B	縛	64523	U+7F1A	缚	20	3226.150	kSimplifiedVariant,kTraditionalVariant
U+98C4	飄	57570	U+98D8	飘	20	2878.500	kSimplifiedVariant,kTraditionalVariant
U+8166	腦	55946	U+5318	匘	20	2797.300	kSemanticVariant
U+95A9	閩	47731	U+95FD	闽	20	2386.550	kSimplifiedVariant,kTraditionalVariant
U+8354	荔	16461	U+681B	栛	20	823.050	kSemanticVariant
U+761E	瘞	12745	U+7617	瘗	20	637.250	kSimplifiedVariant,kTraditionalVariant
U+9A42	驂	12070	U+9A96	骖	20	603.500	kSimplifiedVariant,kTraditionalVariant
U+5B4C	孌	2100	U+5A08	娈	20	105.000	kSimplifiedVariant,kTraditionalVariant
U+80FC	胼	1381	U+8141	腁	20	69.050	kZVariant
U+67E0	柠	47	U+6AB8	檸	20	2.350	kSimplifiedVariant,kTraditionalVariant
U+5F51	彑	37	U+5F50	彐	20	1.850	kSemanticVariant
U+897F	西	1402547	U+209E7	𠧧	19	73818.263	kSemanticVariant
U+9032	進	817658	U+8FDB	进	19	43034.632	kSimplifiedVariant,kTraditionalVariant
U+5716	圖	406328	U+5715	圕	19	21385.684	kSemanticVariant
U+7D0D	納	222920	U+7EB3	纳	19	11732.632	kSimplifiedVariant,kTraditionalVariant
U+9E7D	鹽	166322	U+76D0	盐	19	8753.789	kSimplifiedVariant,kTraditionalVariant
U+6885	梅	160613	U+69D1	槑	19	8453.316	kSemanticVariant
U+6E2C	測	71874	U+6D4B	测	19	3782.842	kSimplifiedVariant,kTraditionalVariant
U+6FE4	濤	39000	U+6D9B	涛	19	2052.632	kSimplifiedVariant,kTraditionalVariant
U+61FA	懺	38296	U+5FCF	忏	19	2015.579	kSimplifiedVariant,kTraditionalVariant
U+9594	閔	31866	U+95F5	闵	19	1677.158	kSimplifiedVariant,kTraditionalVariant
U+8650	虐	27074	U+4588	䖈	19	1424.947	kSemanticVariant
U+9245	鉅	24030	U+949C	钜	19	1264.737	kSimplifiedVariant,kTraditionalVariant
U+90F5	郵	19946	U+90AE	邮	19	1049.789	kSimplifiedVariant,kTraditionalVariant
U+78EF	磯	9844	U+77F6	矶	19	518.105	kSimplifiedVariant,kTraditionalVariant
U+8998	覘	6575	U+4021	䀡	19	346.053	kSemanticVariant
U+8E97	躗	173	U+8E9B	躛	19	9.105	kSemanticVariant,kZVariant
U+7785	瞅	31	U+77C1	矁	19	1.632	kSemanticVariant
U+57EF	埯	27	U+57B5	垵	19	1.421	kSimplifiedVariant,kTraditionalVariant
U+967D	陽	1664924	U+9633	阳	18	92495.778	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8ACB	請	594162	U+8BF7	请	18	33009.000	kSimplifiedVariant,kTraditionalVariant
U+696D	業	527456	U+4E1A	业	18	29303.111	kSimplifiedVariant,kTraditionalVariant
U+8FA6	辦	81351	U+529E	办	18	4519.500	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8292	芒	46392	U+6767	杧	18	2577.333	kSemanticVariant
U+8B5C	譜	45929	U+8AE9	諩	18	2551.611	kSemanticVariant
U+8A95	誕	41823	U+27A59	𧩙	18	2323.500	kSemanticVariant
U+7DB5	綵	26879	U+433D	䌽	18	1493.278	kSimplifiedVariant,kTraditionalVariant
U+67B6	架	24625	U+69A2	榢	18	1368.056	kSemanticVariant
U+9598	閘	23210	U+95F8	闸	18	1289.444	kSimplifiedVariant,kTraditionalVariant
U+55C7	嗇	11065	U+556C	啬	18	614.722	kSimplifiedVariant,kTraditionalVariant
U+5DB4	嶴	1412	U+5C99	岙	18	78.444	kSimplifiedVariant,kTraditionalVariant
U+71D0	燐	1266	U+3DE0	㷠	18	70.333	kSemanticVariant
U+511B	儛	1226	U+3487	㒇	18	68.111	kSemanticVariant
U+670C	朌	548	U+80A6	肦	18	30.444	kSpoofingVariant
U+7CA6	粦	200	U+3DE0	㷠	18	11.111	kSemanticVariant
U+7714	眔	64	U+25133	𥄳	18	3.556	kSpoofingVariant
U+51DA	凚	28	U+6FBF	澿	18	1.556	kSpoofingVariant
U+6B78	歸	1092019	U+489C	䢜	17	64236.412	kSemanticVariant
U+5B6B	孫	515401	U+5B59	孙	17	30317.706	kSimplifiedVariant,kTraditionalVariant
U+8A31	許	449648	U+8BB8	许	17	26449.882	kSimplifiedVariant,kTraditionalVariant
U+7372	獲	217056	U+83B7	获	17	12768.000	kSimplifiedVariant,kTraditionalVariant
U+6298	折	195730	U+62C3	拃	17	11513.529	kSpecializedSemanticVariant
U+5BF3	寳	173044	U+5BDA	寚	17	10179.059	kSemanticVariant
U+84BC	蒼	170761	U+82CD	苍	17	10044.765	kSimplifiedVariant,kTraditionalVariant
U+76DE	盞	102889	U+76CF	盏	17	6052.294	kSimplifiedVariant,kTraditionalVariant
U+8A72	該	98190	U+8BE5	该	17	5775.882	kSimplifiedVariant,kTraditionalVariant
U+9127	鄧	53645	U+9093	邓	17	3155.588	kSimplifiedVariant,kTraditionalVariant
U+6FEB	濫	40635	U+6EE5	滥	17	2390.294	kSimplifiedVariant,kTraditionalVariant
U+722A	爪	29063	U+355A	㕚	17	1709.588	kSemanticVariant
U+4FAE	侮	24331	U+3444	㑄	17	1431.235	kSemanticVariant
U+8E35	踵	24321	U+6B71	歱	17	1430.647	kSemanticVariant
U+9E75	鹵	18616	U+5364	卤	17	1095.059	kSimplifiedVariant,kTraditionalVariant
U+7A6B	穫	12084	U+83B7	获	17	710.824	kSimplifiedVariant,kTraditionalVariant
U+555C	啜	8623	U+6B3C	欼	17	507.235	kSemanticVariant
U+82E7	苧	6247	U+82CE	苎	17	367.471	kSimplifiedVariant,kTraditionalVariant
U+7F69	罩	5001	U+4207	䈇	17	294.176	kSemanticVariant
U+753A	町	2387	U+5722	圢	17	140.412	kSemanticVariant
U+7481	璁	2362	U+249DA	𤧚	17	138.941	kSemanticVariant
U+9766	靦	2188	U+89A5	覥	17	128.706	kSemanticVariant
U+6EF7	滷	2178	U+5364	卤	17	128.118	kSimplifiedVariant,kTraditionalVariant
U+6B60	歠	1698	U+6B3C	欼	17	99.882	kSemanticVariant
U+59E3	姣	1078	U+36A3	㚣	17	63.412	kSemanticVariant
U+5B9D	宝	1024	U+5BDA	寚	17	60.235	kSemanticVariant
U+56C8	囈	585	U+8B9B	讛	17	34.412	kSemanticVariant
U+791A	礚	443	U+25564	𥕤	17	26.059	kSimplifiedVariant,kTraditionalVariant
U+6EBB	溻	313	U+891F	褟	17	18.412	kSemanticVariant
U+5C29	尩	190	U+344C	㑌	17	11.176	kSemanticVariant
U+9F8D	龍	668637	U+9F92	龒	16	41789.812	kSemanticVariant
U+81E8	臨	435440	U+4E34	临	16	27215.000	kSimplifiedVariant,kTraditionalVariant
U+8ABF	調	388131	U+8C03	调	16	24258.188	kSimplifiedVariant,kTraditionalVariant
U+5100	儀	345494	U+4EEA	仪	16	21593.375	kSimplifiedVariant,kTraditionalVariant
U+793A	示	338317	U+793B	礻	16	21144.812	kSemanticVariant
U+5099	備	316575	U+5907	备	16	19785.938	kSimplifiedVariant,kTraditionalVariant
U+7D66	給	220006	U+7ED9	给	16	13750.375	kSimplifiedVariant,kTraditionalVariant
U+6DBC	涼	117731	U+9FCC	鿌	16	7358.188	kSemanticVariant
U+58FA	壺	50901	U+58F6	壶	16	3181.312	kSimplifiedVariant,kTraditionalVariant
U+7D02	紂	31053	U+7EA3	纣	16	1940.812	kSimplifiedVariant,kTraditionalVariant
U+7BE9	篩	26185	U+7C1B	簛	16	1636.562	kSemanticVariant
U+7C2B	簫	24741	U+7BAB	箫	16	1546.312	kSimplifiedVariant,kTraditionalVariant
U+646F	摯	12456	U+631A	挚	16	778.500	kSimplifiedVariant,kTraditionalVariant
U+7043	灃	1937	U+6CA3	沣	16	121.062	kSimplifiedVariant,kTraditionalVariant
U+9F72	齲	1921	U+9F8B	龋	16	120.062	kSimplifiedVariant,kTraditionalVariant
U+7C01	簁	655	U+7C1B	簛	16	40.938	kSemanticVariant
U+642A	搪	548	U+508F	傏	16	34.250	kSemanticVariant
U+62BF	抿	117	U+3A09	㨉	16	7.312	kSemanticVariant
U+50B3	傳	1059367	U+4F20	传	15	70624.467	kSimplifiedVariant,kTraditionalVariant
U+7D50	結	480601	U+7ED3	结	15	32040.067	kSimplifiedVariant,kTraditionalVariant
U+6557	敗	233017	U+8D25	败	15	15534.467	kSimplifiedVariant,kTraditionalVariant
U+8AA4	誤	181110	U+8BEF	误	15	12074.000	kSimplifiedVariant,kTraditionalVariant
U+6B61	歡	132327	U+6B22	欢	15	8821.800	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+8569	蕩	87500	U+862F	蘯	15	5833.333	kSemanticVariant
U+90C1	郁	36156	U+5590	喐	15	2410.400	kSemanticVariant
U+9B91	鮑	27957	U+9C8D	鲍	15	1863.800	kSimplifiedVariant,kTraditionalVariant
U+6ECE	滎	16406	U+8365	荥	15	1093.733	kSimplifiedVariant,kTraditionalVariant
U+61FD	懽	13869	U+6B22	欢	15	924.600	kSemanticVariant
U+76EA	盪	11945	U+862F	蘯	15	796.333	kSemanticVariant
U+7D3A	紺	10008	U+7EC0	绀	15	667.200	kSimplifiedVariant,kTraditionalVariant
U+7669	癩	6574	U+765E	癞	15	438.267	kSimplifiedVariant,kTraditionalVariant
U+7C20	簠	6039	U+76D9	盙	15	402.600	kSemanticVariant
U+73C9	珉	5113	U+7807	砇	15	340.867	kSemanticVariant
U+563D	嘽	1635	U+5574	啴	15	109.000	kSimplifiedVariant,kTraditionalVariant
U+7187	熇	1627	U+71FA	燺	15	108.467	kSemanticVariant
U+8C75	豵	755	U+474B	䝋	15	50.333	kSemanticVariant
U+869D	蚝	373	U+8786	螆	15	24.867	kSemanticVariant
U+6637	昷	334	U+25055	𥁕	15	22.267	kSemanticVariant
U+86D3	蛓	202	U+8786	螆	15	13.467	kSemanticVariant
U+45EC	䗬	40	U+45E6	䗦	15	2.667	kSemanticVariant
U+4E8C	二	5104077	U+2011E	𠄞	14	364576.929	kSpoofingVariant
U+5229	利	844596	U+25762	𥝢	14	60328.286	kSemanticVariant
U+6B72	歲	288426	U+5C81	岁	14	20601.857	kSemanticVariant,kSimplifiedVariant,kTraditionalVariant
U+6557	敗	233017	U+4899	䢙	14	16644.071	kSemanticVariant
U+96DC	雜	230486	U+6742	杂	14	16463.286	kSimplifiedVariant,kTraditionalVariant
U+8A73	詳	228289	U+8BE6	详	14	16306.357	kSimplifiedVariant,kTraditionalVariant
U+8B00	謀	211541	U+8C0B	谋	14	15110.071	kSimplifiedVariant,kTraditionalVariant
U+8D08	贈	177147	U+8D60	赠	14	12653.357	kSimplifiedVariant,kTraditionalVariant
U+5835	堵	22245	U+937A	鍺	14	1588.929	kSpecializedSemanticVariant
U+8073	聳	21890	U+8038	耸	14	1563.571	kSimplifiedVariant,kTraditionalVariant
